corner_place_id,google_id,original_name,neighborhood,website,instagram_handle,name,category,price,hours,reviews
155492,ChIJgTMBOPtbwokR1Y0sSidhvqI,Conwell Coffee Hall,Financial District,https://conwellcoffeehall.com/,conwellcoffeehall,Updates from customers,Cafe,,{},"['A truly magnificent splendor! Feels like time travel back to the 1920s Art Deco old New York. It’s truly breathtaking. I came in the afternoon for some tea and had a delicious bacon, egg and cheese on a toasted croissant. It was perfect and …', 'This is a seriously cool coffee shop. Built\nInto a former bank. The food and coffee are great. The one caveat is that it can get crowded so get there early for a seat. It’s Also a bit on the darker side …', ""A stunning cafe in the design of a church with art. The place is very large and spacious, with lots of seating. You order at a counter and get a number and the food is served to your table. The food is delicious but there isn't enough variety for my taste. A really interesting experience"", 'Totally unique and cool setting for coffee. They also serve light food and pastries. My husband and I met a couple of my work friends for coffee and light breakfast on a Friday afternoon. We were lucky and snagged two couches on the side …', 'Secret gem in this part of Manhattan.\nOld, vintage vibe, clean space with self-service.\nWarm ambiance, small menu with reasonable prices. …']"
20276,ChIJEa4-I9BbwokRhCUh5oXkWY0,PPL,Brooklyn,https://pplnyc.com/,,Add missing information,Cafe,,{},"['Small but mighty! The matcha is so delicious. They adjust to the temperature you prefer. Will be busy but it’s worth the wait. Service was very quick!', 'This cute little café in Williamsburg is a gem! Most of the menu is vegan, and I tried the matcha latte, which had a deliciously nutty flavor and tasted great. The décor feels like you’re visiting a Japanese village, adding to the cool vibe. Perfect spot for a relaxing to-go drink with a unique atmosphere!', 'Really good coffee and really great staff! A lovely little garden-style cafe set up. The 8.0 flat white was really smooth and very little sweetness to spoil the beans. Just nicely done!', 'Beautiful aesthetics with superb matcha latte— frothy and smooth. One of the best matcha places in nyc.', 'Hands down one of the most beautiful coffee shops I’ve ever seen! I had an almond milk latte and it was so creamy, pretty, and delicious! Also the staff was very friendly!! So far my family and I have been welcomed to NYC with so much love from everyone! ❤️💐🗽 …']"
431,ChIJBwGziqlZwokRb3MTH3xUt0Y,TONCHIN NEW YORK,Midtown South,https://tonchinus.com/,tonchinnewyork,Updates from customers,Ramen restaurant,,{},"['An amazing experience from beginning to end. We made a reservation and it was very busy on a Saturday night but only had to wait about 10 minutes for our table. The drinks we ordered were very good, I was a big fan of the mezcal and the …', 'Thank you so much for your review, Jj! We are so happy to hear you enjoyed the experience at Tonchin and we cannot wait to have you again soon! ', 'Stopped by here pretty randomly. But was pleasantly surprised to find out many Michelin ratings they had. The wait was about 20 minutes on a Sunday in the middle of the day. The Ramen was amazing, portion of the content inside was a little …', 'Thank you for your review, Eleonora! We are so happy to hear you enjoyed the experience at Tonchin New York. We are looking forward to having you again.', 'The food was very delicious. The service was phenomenal. We had a reservation and were seated promptly.   Our server was very friendly and gave some great recommendations.  I found the starters were so good, especially the cucumber.  I also …']"
151928,ChIJ3YtkUgBZwokRMd5buqhS9ps,Kisa,Lower East Side,https://www.kisaus.com/,kisarestaurant,Add missing information,Korean restaurant,,{},"['Kisa was amazing! The set menu concept where you choose between beef, pork, seafood and a veggie option was so easy and relaxing. The details within the restaurant are perfect, from the cute curtains to hot drink dispenser machine right when you enter! Very cute and great food! Will definitely come back :)', 'Kisa Restaurant is an absolute gem! We were lucky enough to walk in without a reservation and were warmly welcomed. The owner went above and beyond, offering us complimentary food and drinks since we traveled from out of state. The food was …', 'Definitely a Korean place that provides unique dine-in experience. Nice interior decor interprets the old-time Korea.\nAll the meals are the same price, you pick a main dish, then it will be served …', 'A small menu that delivers a lot of variety and solid portion sizes. You got to try a lot of different dishes and sides and we leave feeling very satisfied. The service was so gentle and attentive. They do some reservations but leave a good portion for walk-ins.', 'We came in for a late dinner a Sunday night and it was amazing! I got the spicy squid and my partner got the bibimbap and they were both delicious. The side dishes are incredible (the fried chicken is insane), and the whole platter is …']"
27544,ChIJ2Z1b4BtZwokRbAZmwR67Dyc,929,Queens,https://www.929lic.com/,929lic,Add missing information,Cocktail bar,,{},"[""What a hidden gem. A speakeasy featuring Canto & Mando pop. Love the concept. Finding the entrance was fun too. We did a walk-in around 9pm, got lucky and we're sat at one of the last available tables. Friendly staff and great drinks. …"", 'Awesome place. Love the atmosphere and the drinks. Loved the decor inside the bar and the nostalgia of cassette tapes. Would definitely come back ! And also, this is the best place to get Taiwanese style radish cake !', 'Vibey speakeasy behind a noodle shop with unique drinks. I can’t say I loved the drinks but they might be up some people’s alley. Reservations are highly recommended. Also note that there’s a 1.5h limit per table.', 'Had such a great night listening to music and enjoying their unique cocktails. We had 2 drinks per person and it was a relaxing & fun time. I will definitely be going again for a night out!', ""Intimate space with a fun and unique concept. Love the music, decor and the vibes. Staff are very warm and welcoming.  I've been here a bunch of times and every drink I've had was incredible.  The Most Familiar Stranger, Sweet Guilty …""]"
66958,ChIJvduhDjVZwokReg77D1pNQaQ,Bangkok Supper Club,West Village,https://www.bangkoksupperclubnyc.com/,bangkoksupperclubnyc,Updates from customers,Thai restaurant,,{},"['Absolutely love this place! If you can get a reservation, it’s definitely worth it. I celebrated my 10-year anniversary here with my partner, and we had an amazing time. The service was top-notch, and the food was incredible. I highly …', 'One of my most memorable dining experiences in quite some time. I generally feel like Thai food should be relatively cheap, but Bangkok Supper Club knocked it out of the park. No traditional Thai noodles dishes here, but just super …', 'It was my second visit, and it was even better than the first. The ambiance is just perfect - not noisy at all, and the background music is well-balanced, allowing for great conversations without having to raise your voice. Jun provided …', 'From the moment we walked in, Bangkok Supper Club blew us away with its enchanting ambiance and top-notch service. The atmosphere is both stylish and cozy, perfect for a night out in the city. The staff was attentive, making us feel welcome …', 'The grilled chicken thighs were cooked perfectly. Loved the sticky rice and chili it came with. …']"
2363,ChIJH1KZKilZwokRYwSxtHI3_N0,Devoción,Flatiron District,http://devocion.com/,devocionusa,Add missing information,Coffee shop,,{},"['The oat milk cappuccino with Colombian coffee is the perfect blend of tradition and smoothness. The coffee’s rich caramel and nutty notes pair beautifully with the creaminess of oat milk, adding a subtle sweetness and velvety texture. I …', 'Cappuccinos were easy and smooth. Service was delightful. Space was busy, full of laptops and conference calls. If you can find a seat, it’s a nice spot to sit and chat.', 'Cute cafe with great coffee and teas. It gets busy so definitely recommend going early if you want to get a table.', 'vibes are impeccable. so is the coffee. friendly staff nice atmosphere.', 'The best coffee I have had in NYC. Great service and even brought a bag of beans back to Monaco where I can confirm the coffee is truly something special.']"
1787,ChIJ0SLgu3ZZwokRI7lEBkiDtJE,uluh,East Village,https://www.uluhny.com/,uluh.ny,Updates from customers,Sichuan restaurant,,{},"['I loved the squash puffs that look like mandarin oranges, and the okra salad was really good. The duck was tasty, lean, but also a bit plain. It was a good amount of food for two people, maybe three could share it and order one or two more appetizers. I would go back to try other things from the menu.', ""Exceptional Sichuan cuisine with brilliant presentation, amazing flavors, decent portions (if they say spicy it is pretty spicy but spice level is clearly specified) with above average prices that are worth it. Don't miss the tea. Strongly …"", 'Uluh is a great option for elevated and authentic Chinese cuisine. I enjoyed the green mapo tofu and string beans with eggplant. Everything else I tried was good but not notable. The mapo tofu was very flavorful and had a unique color. This …', 'As an ethnically Chinese person, I was very surprised that they did not give us a vinegar dip for the soup dumplings. It was still delicious nonetheless and everything else was super yummy as well. Although I will admit that I did not love …', 'A modern take on Sichuan cuisine set in a sleek space. The menu features classic dishes like Braised Chicken with Chili (be warned - it’s spicy!), 8-Second Beef (tender and flavorful), and Boneless Pork Trotter (decadent, tender pork feet, …']"
14928,ChIJYe9rSINZwokRw_36I8jEHzM,DASHI OKUME Brooklyn,Greenpoint,https://okume.us/,,Popular times,Japanese grocery store,,,"['Such a peaceful place with great selection of pieces such as knifes ceramics and overall the Japanese culture. Absolutely loved the restaurant scene, I picked grilled salmon as my choice of fish for the meal. The staff there are welcoming and calm letting you enjoy the space. Will come back.', 'Really loved this experience\nThe shop that shares the name and the space is full of high quality kitchen goods that are attractive and appealing …', 'Hi Dan,\n\nThank you so much for your wonderful compliments! … More', 'Good spot for a traditional Japanese breakfast meal. You basically select your choice of fish, the two veggies you want and what tea you would like. The meal comes out pretty fast.', 'Simple traditional Japanese breakfast meal! Fish was nicely grilled with great tasting white rice. The dashi broth was a bit too salty, however a nice set meal for a somewhat expensive price.']"
53045,ChIJRe064n9ZwokRyyOH9sy364Y,Bar Orai,Turtle Bay,http://instagram.com/bar.orai,,Popular times,Bar,,{},"['This was an amazing vibe. I made reservations for 2 and we were seated a lil earlier than our reserved time. Ordered taco Wasabi, the mac n cheese, Toro and tomago roll, truffle tots, and the sando sandwich. I think the sando sandwich was the best but they were all amazing. They make some good whiskey cocktails too.', ""Fun and cozy spot for drinks and good music. It's like your cool aunt's home and she invited her DJ friend to come play some chill vinyl tracks on her custom-made sound systems. Really enjoyed the music selection by the DJ when we went, and …"", 'we tried almost everything on the menu and there were some standouts and some misses— the sandos were our favorites. I love the ebi katsu… the shrimp was perfectly crispy and flavorful and perfect for serving on a milkbread sandwich. The …', ""Bar Orai is the perfect place to come and chill out in a comfortable listening bar where you don't feel crowded, you can relax in a cool setting and enjoy the music. …"", 'This is an experience you cannot miss.  Incredible music being spun, top tier hand crafted cocktails, delicious and beautiful food, impeccable service and crystal clear ice.  You know you found a spot that cares about their cocktails when …']"
20125,ChIJnbRm-4pZwokR7Mj1KC0tlxA,Mắm,Chinatown,https://instagram.com/mam.nyc,,Add missing information,Vietnamese restaurant,,{},"['I recently visited this Vietnamese place, and it was an absolutely delightful experience! The pho was incredibly flavorful, with a rich, savory broth and perfectly cooked noodles. It’s hands down some of the best I’ve had in the city. …', 'This restaurant was amazing! Went here with a friend Thursday night and absolutely loved it. We got the fried eggplant and fried tofu dishes to start and both were flavored so well. Loved they make their tofu in house and the sauce for the …', 'Mǎm exceeded all my expectations - this spot is perfect for adventurous eaters who want to explore bold and unique flavors with less conventional ingredients. The cozy interior also transports you right to a SE Asian food stall, while the …', ""Very unique Vietnamese restaurant, the dishes are not like anything you'll find even in the edgier restaurants in NYC. I found the food very interesting, and I'm glad I tried it, but the flavors blended together, it lacked distinctiveness. …"", 'I saw so many people checking in this restaurant while we were home so I had to check it out myself when I’m in New York. And Mam didn’t disappoint me. The food was amazingly delicious and the atmosphere was exactly like I’m having street …']"
17508,ChIJK0FlVPNZwokR2waVBj-VHko,Ariston Coffee Bar,Greenwich Village,http://www.aristonflowers.com/,,Updates from customers,Coffee shop,,{},"[""I'm still reeling from my incredible experience at this charming cafe. The stunning floral decor was truly a visual masterpiece. The coffee and croissant I ordered were exceptional, and the coffee was rich and smooth ... no doubt about it 🙌🏻 and I'm thoroughly impressed by this cute combination of flower shop and cafe. …"", 'Thank you for your 5* review Aon', 'Standing out from all the surrounding storefronts, this florist shop is beautifully decorated on the outside, and does not disappoint with the inside. Further in is a beautiful cafe, with two floors of seating, lovely displays, and yummy …', 'Thank you for your 5* review Cameron', 'I went here for the first time today! Such a beautiful coffee/pastry shop in Manhattan. …']"
13602,ChIJUw68EZJZwokRJ15RD_T4OTw,Dante NYC,Greenwich Village,http://www.dante-nyc.com/,dantenewyorkcity,Updates from customers,Italian restaurant,0.0,{},"['A classic Italian restaurant that has been around for a very long time. The restaurant is old but cozy. The bar is a classic and Dante is known for its cocktails. Menu items are a modern version of the Italian classics. Food was good and service was excellent. This establishment has indoor and outdoor seating', 'I’m  obsessed with Dante! It’s the perfect spot to enjoy a relaxed yet exceptional lunch, whether with my best friend or boyfriend. The food is the definition of Italian soul food—rich, flavorful, and consistently amazing. The atmosphere …', 'Can be a long wait as a walk-in since it is a tight space with slow turnover. Brunch was pretty good (banana bread and smoked salmon). The dessert (tiramisu) was underwhelming - would not get again. Cocktails are aesthetically pleasing. The whole service team clearly works hard and is on top of things.', 'Staff was very friendly in allowing and accommodating us with arriving late to our reservation. To start, the appetizers were phenomenal. Delicious and full of flavor. Drinks were quite strong where we were 1 and done. However, amazing …', 'The food and coffee at Cafe Dante was wonderful. My husband and I shared the banana bread(best I’ve ever had) and the Omelet. The atmosphere is so fun and comfortable. We went after Christmas and it was very festive for the holiday.']"
2361,ChIJ0zAa911ZwokRQlmIU8v4Kzs,Partners Coffee — Cafe & Roastery,Brooklyn,http://www.partnerscoffee.com/,partnerscoffee,From the owner,Coffee shop,,{},"['By 2050, there will be more plastic in the ocean than fish. For better or worse, it is up to both the customer and the business owner to stop plastic waste at the source. …', 'Hey Sheila, thank you for taking the time to share your feedback. We hear you! Garbage, especially in the city, is a massive issue. We love when our customers request to have their to-go beverages prepared in their own personal cup, or … More', 'Stopped by Partners Coffee — Cafe & Roastery for the first time and had a great experience! The original shop’s ambiance is welcoming and stylish. I ordered a drip coffee and an iced latte. The drip coffee was rich and full-bodied, and the …', ""Thank you for taking the time to leave a review! We're so glad to hear that you've enjoyed your recent visit to our Williamsburg cafe!"", 'My go to coffee shop in Williamsburg! Hip and cool, lots of seating inside and outside. The coffee is excellent, roasted in-store, the food menu could be a little more creative but overall top-quality place. Can get crowded when yoga, …']"
121105,ChIJv2KfY_ZZwokRK8PeZMCg02g,Atelier Jolie,NoHo,,eatoffbeat,Updates from customers,Art center,,{},"['This is an amazing place run by some amazing people!\n\nI have been a fan of Eat Offbeat since they were a catering company in Queens. …', 'A must-try destination in downtown Manhattan! Amazing cafe with a beautiful, peaceful vibe where you sample unique flavors from around the world. The drinks, food and pastries are delicious, the staff is super friendly, and you have a …', 'My friend and I had such a wonderful experience with Gee.\nVery informative and learned how to silk print. Gee was very patient although we were not good at English. …', 'A must stop during your visit downtown; gorgeous welcoming space with delicious Venezuelan food and areas to sit and do some light work', ""Right in the heart of NoHo, 57 Great Jones Street shows artistic legacy. Once Andy Warhol's house, where renowned painter Jean-Michel Basquiat lived and worked, this spot has since become a hub of creative energy. By establishing their …""]"
1185,ChIJCZ6p_4dZwokRitXAVOk-zvs,Wah Fung No.1 Fast Food,Chinatown,https://wahfungno1fastfood.site/,,Add missing information,Chinese restaurant,,{},"['I went to this place to try out their popular Roasted Pork over Rice and Cabbage for 5.75, and I was not disappointed. The food is extremely good and will definitely fill you up. The Roasted Pork was so flavorful and they gave me a generous …', ""the wait was long but it was so worth it for the amount and quality of food - they do not skimp on the meats here which we really appreciated! the portion was unbeatable for 8 dollars flat. they're generous with the rice, and the vegetables …"", 'I ordered the crispy pork and pig, and it was delicious and very affordable. The place only offers takeout. My friend got the crispy pork and duck and also enjoyed it, though she mentioned it was a bit tricky to eat right in front of the …', ""It's your basic no frills hole in the wall restaurant. It's a take out only place for various meats over rice. There is always a line here, so be prepared to wait. We waited 25 minutes on a very cold day. Even though it was cold, people …"", 'Worth the hype. Worth the wait. Waited over an hour, still worth it. Would repeat. Pork was so sweet and tender. Duck was fatty and full of flavor. Even the chicken was great. Love that they keep the prices low despite high demand, it’s clear they just want to feed the community!']"
3306,ChIJVyFicJ1ZwokR2oIygOmovWw,Thursday Kitchen,East Village,https://thursdaykitchen.com/,thursdaykitchen,Add missing information,Korean restaurant,,{},"['Really delish Korean tapas type restaurant. The edamame dumplings were perfect entities. The tomato salad cheese thing was very fresh. Solid vegetarian options. The deconstructed tacos were really yummy too. …', 'Recently came here for the first time for a date night and we absolutely LOVED it! I appreciated the server we had who explained the concept of the restaurant to me (since it was my first visit) and i appreciated the servers that followed …', 'I can’t believe it took me three years to discover Thursday Kitchen—hidden in plain sight all this time! And yes, I went on a Thursday—how fitting! Top that off, we got a table without a wait, though by the time I left there was a long line …', 'It’s a fun spot for dinner before a long night out - loved the soft shell crab and KFC here. Drinks remind me of caprisun which are sinfully addictive. Space is cramped and walk ins have a long wait but if you get lucky, you’ll have a great time here.', 'Great Korean tapas experience at Thursday Kitchen. In total we got 9 dishes, here’s what I think: …']"
9659,ChIJpdaS-7pZwokRwu9BkLCdK_U,niconeco zakkaya,East Village,http://www.niconeco.com/,niconeco_zakkaya,Add missing information,Stationery store,,{},"['I came across this shop on Instagram and finally got to visit! The store is as cute in person as it looks online. It’s tiny and cozy and very peaceful. I enjoyed getting to sift through all of the adorable stamps and postcards. They have …', 'Super cute stationary store with warm friendly decor with amazing details!\n\nNotebooks, journals, pens, washer tape, stickers, stamps! So many unique items and a fun place to stop by.', 'This shop is the BEST! I visited back in 2021 and they have the prettiest Japanese stationery - pens, stickers, washi tape, stamps, notebooks, stickers, ceramics, postcards, watercolor paints, journals, cards, pins, anything you could want. …', 'Cute little Japanese store with stationery items and more. General won’t find these things anywhere else. It is small and can get crowded during busy time. Would recommend to visit here only if you are in the neighborhood.', 'I’ve been to New York three times and every trip, I make sure to stop by this store. It’s literally my favorite lil shop, everything is Japanese/cat themed! I always get postcards and stickers!!']"
96002,ChIJATHmaWVZwokRDCLWBIoq8ZU,Ask For Janice,Greenpoint,https://www.askforjanice.nyc/,askforjanice.nyc,Add missing information,Bar,,{},"['Speakeasy bar located inside the Upside Pizza location. As soon as You enter the bar You immediately get a vibe and there’s great music playing. …', 'Very cute hidden bar at the back of a pizza shop. While the vibe was great, service and quality of the drinks were extremely poor. …', 'Funky little speakeasy tucked behind Upside Pizza in Greenpoint\n\nWent here on a Monday afternoon. The decor and ambiance was dope. It’s cool that …', 'Great new bar located behind upside pizza with inventive cocktails and an amazing vibe. The sound system is top notch, so the music that they play through audio tapes sound crisp and clear. The music is not too loud, so you can still hear …', 'Aung was the best bartender I’ve ever had. He was so attentive and helpful to my party. His hospitality made our experience a 10/10. As long as Aung is a bartender here we will always be patrons - he is simply the best 😊 …']"
12682,ChIJHUufNvVZwokRaO5ke5RQ46c,Bar Pisellino,West Village,http://www.barpisellino.com/,barpisellino,Add missing information,Bar,,{},"['The hot chocolate here was great. It’s not too thick and not too thin: it comes with really\nGood cream. The wait isn’t too bad but it’s no reso. Most people leave soon so you will get a table.', 'I’ve been a Pisellino fan for years - my last visit was Monday! From hot chocolate to aperol spritz, they never miss. Service is excellent and staff is willing to walk through the Italian menu. Location is perfect for a West Village lover to sip along 7th Ave!', 'A must visit if you’re looking for a charming cafe. Definitely the most authentic espresso bar I’ve been to in the West Village. A personal favorite, so why don’t you go see for yourself!', 'I love the design of this beautiful place, drinks are good. Service could be better.', 'this place gets sooo busy in the summer even on a weeknight so come knowing there will likely be a line or wait time. wait was longer than expected and the drinks are definitely pricey too on avg of 18-20 per drink. the aperol spritz was …']"
188751,ChIJNyH9v5xZwokR_4GmWxuWfCw,NBetween,Chelsea District,https://www.nbetween.bar/,nbetween.bar,Updates from customers,Cocktail bar,,{},"['This place is very cute, intimate and good vibes. My friend recommended this spot and I was not disappointed. Tasty food and even better drinks. Our server Omar was personable, fun, professional and gave great suggestions on what to order …', ""Fun spot where you won't want to stay long unless you're young because the seats are kinda uncomfortable. They're more something you would tie a horse to then opt to actually sit on. Kind of genius for New York where we need to turn tables! …"", 'Happened to discover this cool bar while walking around Chelsea Market. So glad we tried the place! The atmosphere and music were immaculate. We got the salmon don, karaage, tots, chicken thigh skewer. The portions are quite small but they …', 'So glad I stopped in! Unique drinks and delicious food. The Time After Time was wonderful and the Mentaiko Mac and Cheese was absolutely amazing! The atmosphere was so cool and the bartender, Kevin, was just the best. Will definitely be back!', 'Solid asian inspired drinks. For the food, we enjoyed the tots and the karage. Gyudon bowl was a bit tough (for the beef), takowasa was too salty, addictive cabbage was ok… …']"
2308,ChIJmQJIxlVYwokRLgeuocVOGVU,Times Square,Theater District,https://www.timessquarenyc.org/,timessquarenyc,Admission,Plaza,0.0,,"['Times Square is an incredible place full of energy, lights, and action. The giant billboards and vibrant atmosphere make it a one-of-a-kind experience, especially at night. There’s plenty to do—shopping, dining, and even catching a Broadway …', 'Times Square might be a bit overrated, but it’s still a must-see when visiting NYC. The best time to go is in the evening when the lights are fully on—it’s truly mesmerizing and feels like the city’s heartbeat. That said, skip eating at the …', 'What a fun and exciting place. The action never stops last night. It was beautiful. We got some great nighttime shots. Today was rainy and it was amazing to see all the different color umbrellas. Walking down the street and everybody still …', 'Staying in the heart of time square is THE best way to stay in NYC personally, you are central  to a load of attractions and you can walk most of it.\nWe got to get our city hop on hop off bus from there and got to see the sights …', ""New York City's Time Square is magical & shouldn't be missed!  If you've never been, you should go at least once as the lights at night are magical!  Go for their midnight moments hour for their art time on all the ads, it's magnificent.  There is so much joy in one place, yes it's a tourist trap but the best kind to people watch.""]"
16356,ChIJN46bC-5ZwokR1rFV0BOS4BY,Remi43 Flower & Coffee,Turtle Bay,http://www.remi43.com/,,Updates from customers,Coffee shop,,{},"['Great place to sit down and talk. The smell of the flowers makes the place cozy and homey. Coffee was great too! Didnt really have a lot of food options mainly because we came in close to closing time. Will definitely go back.', 'A beautiful green cafe that’s great to visit during the gloomy winter, but don’t expect much else. I had no issue with the workers and their service, but the coffee was lacklustre. We ordered the tiramisu latte and brown sugar latte and …', 'The rose latte was certainly rose! Beautiful design and certainly hit the spot; I got a healthy protein bar as well which was so filling. This place is clearly popular because of the care they put in to their floral theme, both in the food …', 'Beautiful flower shop and coffee shop. Fits a lot of people, good place to bring your laptop and work since their wifi is free and there’s a bathroom. Got a hot chai latte and it was solid. Lots of dessert/pastry/food items for sale. …', ""I ordered a berry matcha latte and a donut and I have to say, I absolutely love it! It's truly the best matcha I've ever had—nothing has come close to this experience. The concept of combining a floral shop with a coffee shop is just brilliant! It creates such a warm and inviting atmosphere that I can’t help but appreciate!""]"
8580,ChIJk5I-rVdYwokREJuq-CY6pEg,Bibble & Sip,Theater District,http://bibbleandsip.com/,bibbleandsip,Updates from customers,Bakery,,{},"['A lovely place to get a cute sweet!\n\nThis place was busy when I got there around 12 on a weekend! I jumped in line …', 'I love their pastries, puffs, macaroons, and hot chocolate. This hot chocolate comes with a large marshmallow and is perfect for the winter. They went out of their way to pack a Christmas macaroon box for me, although I did not pre order …', 'The best Puff!!! They are amazing… the best puff ever. So many CREAM! We tried the earl grey and black sesame favors. Love both earl grey is really fresh and clean favorite. I love the  black sesame!! Rich flavor. Obsessed of their dessert! …', ""Stopped in here for a hot tea on a cold day in the city and it was a very quaint bakery. We didn't get any pastries or food but it all looked  very good. We were told in line by another guest the soup dumpling and cloud pastries were great but we couldn't pull the trigger for $14. It is in a great location in the theater district."", 'Too sweet for Asians but probably good for Americans.\nThe sesame puff had a really strong and nutty sesame flavor, but just too sweet. …']"
1884,ChIJK3vOQyNawokRXEa9errdJiU,Brooklyn Bridge,Manhattan,https://www.nyc.gov/html/dot/html/infrastructure/brooklyn-bridge.shtml,,Admission,Bridge,,,"['The Brooklyn Bridge is absolutely amazing! Walking across it is a must if you’re in New York. The views of the city are incredible, especially at sunset. You get to see the skyline, the river, and even the Statue of Liberty in the distance. …', ""You can visit this place anytime and the view is always fantastic.\n\nI couldn't sleep on my first night coming here due to the different timezone, so …"", 'The Brooklyn Bridge is an undeniable icon of New York City, a masterpiece of engineering that connects Manhattan and Brooklyn. Walking across this historic bridge is an unforgettable experience, offering stunning views of the city skyline. …', 'Crossing the Brooklyn Bridge was an incredible experience, offering breathtaking views and a sense of history. To make the most of your visit, here are my recommendations: …', 'Brooklyn Bridge is a must-visit in NYC. The views of the skyline are stunning and the walk across is a great experience. It can get crowded, but it’s worth it for the iconic scenery and atmosphere. A perfect spot for photos and a nice …']"
92221,ChIJ92OsaJVZwokRsC54kf-J-3g,L’industrie Pizzeria West Village,West Village,https://www.lindustriebk.com/,,Updates from customers,Pizza restaurant,,{},"['There is always a line for this place and no chairs to sit in, but the pizzas are really good!!  There were about 12 people in front outside on the line. We waited about 15 mins and a small wait when you get to the counter. The wait staff …', ""Incredible pizza and rated very highly. I definitely recommend and it's worth waiting in line for a few slices. The pizza is thin, crispy and perfectly balanced with sauce. Theres often features they promote with special slices, but I stick …"", 'Pizza by the slice with impeccable vibes. The cozy atmosphere with the lively energy of the open kitchen makes eating here such a fun experience. The thin-crust pizzas are absolutely chef’s kiss & packed with incredible flavors. …', ""Only good thing about a polar vortex in NYC is that there's almost no line here. This super popular, normally line down the block pizza joint lives up to it's reputation. I got the L'Inindustrie slice - it's typed with prosciutto and …"", 'Best NYC Pizza. Get the burrata!!! It’s amazinggggg. The fig bacon is good too. The line is long but it moves. 5-8$ per slice. Very very very very delicious. Original location is in Brooklyn …']"
8573,ChIJqzhkS7dbwokRtGCdHcorPvU,Miss Ada,Fort Greene,http://www.missadanyc.com/,missadanyc,Updates from customers,Mediterranean restaurant,,,"['Miss Ada is an absolute gem in Brooklyn! The food is phenomenal, and the fish dish (daily special that wasn’t on the menu)  is a true work of art. The presentation was so stunning that we couldn’t help but admire the life of the fish—it …', 'Some of the best Mediterranean food that I’ve had in a while. The atmosphere instead is cozy and vibrant at the same time which not many places capture. Everything was delicious - don’t feel like you need to order a lot. Big fan of their salmon which was the show stopped for me. Looking forward to coming back soon!', ""My friend and I went to Miss Ada at 11am on a Saturday. My friend had been previously and requested a table in the back that has the outdoor feel without being pummeled by the cold. If you don't have a reservation, I recommend going close …"", 'Went with coworkers for dinner. We all thought the food was excellent, especially the first dishes which were dips like hummus and muhammara. We did order two extra orders of pita after quickly going through the initial batch :) at the end we slightly struggled to finish the last dishes probably because the aforementioned extra pita 😂 …', 'It is in a magnificent location. The employees are very kind and attentive. The ambiance is cool. The team is a very perfect team. but they bring the appetizers in very small portions. The appetizers are very nice but they do not match the …']"
4059,ChIJlZ1jG6NZwokRQIXt47NzppA,Good Thanks Cafe,Lower East Side,http://goodthanksnyc.com/,wix,Updates from customers,Brunch restaurant,,{},"['Good Thanks is an absolute gem on Orchard Street, blending laid-back vibes with delicious, wholesome food. I stopped by for brunch and was impressed with every bite. All the dishes were very hardy but healthy and reasonably priced for the …', ""10/5 Stars. This place is amazing. Breakfast sandwich was top notch and the Harissa eggs might be the best breakfast dish ive ever tasted. Coffee and Tea were both high quality and delicious! Service was prompt and friendly, I genuinely can't recommend this place highly enough."", 'Came here on a public holiday for brunch and we had to wait more than an hour for a table - that’s within norms for NY but it was annoying to come back and realize that we still had to wait an additional 20 minutes because the staff didn’t …', 'It was the best choice in NYC for breakfasts! We were there four times during our stay in the city. Always gorgeous!', 'Just visited NYC and this Cafe was an absolute standout.\nThe people are lovely and the food and coffee was great. I had the short rib sandwich which blew my mind. …']"
15335,ChIJFylaePFZwokRfRdNdH7ujXI,From Lucie,East Village,http://www.fromlucie.com/,fromlucienyc,Add missing information,Cake shop,,{},"[""It's always a joy to stop by From Lucie, and it's on my list to visit each time I'm in New York — the perfect treat each time. The space is tiny but cozy, and the staff is kind. Looking back on photos I've taken from previous visits, it …"", 'Nestled in Manhattan’s East Village at 263 E 10th St, From Lucie is a charming bakery that brings a slice of the French countryside to the city. Open daily from 10 am to 7 pm, this quaint spot has quickly become a favorite among locals and …', 'Amazing cakes and great staff! The cakes are delicious and the jam on top was perfect, not too sweet and a nice balance to the flavors. I got the vegan vanilla with earl grey buttercream and you can really taste the earl grey. The flowers of the cake make them almost too pretty to eat. Great taste, would totally go again!', 'Walked to this place after seeing it all over my instagram for a while and it being on my list. It was fine. They had a few cakes in stock , but I didn’t feel like spending $11 yet didn’t want to leave without getting anything so I went …', ""Lucie made my 21st birthday cake when she first opened, even before she had online ordering. She was beyond amazing, and since then, I've been a regular, picking up cookies and mini cakes for friends and family—everyone, of all ages, loves them! I'm so grateful for her kindness in making my birthday cake when she was just opening.""]"
