corner_place_id,name,neighborhood,website,instagram_handle,timestamp,google_id,description,hours,category,price,reviews,rating
12684,La Mercerie,SoHo,https://www.lamercerieny.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,lamercerieny,2025-02-23T11:58:47.632727,ChIJ22wiSIpZwokRUmlXovJnWDI,"4.2
(1,470)
·$50–100",,Restaurant,$50–100,"['“I recently visited  La Mercerie and I-have to say, the experience was a mixed bag with some definite highlights. Let’s start with the food — it was truly delicious! Each dish was thoughtfully prepared, with flavors that felt fresh and …', 'This is a gorgeous restaurant right on the edge of Soho. My wife and I have come for brunch the last 3 Christmases, and plan to do so as long as we can. …', ""I am absolutely delighted with every aspect of this restaurant! The food was exquisite, and the staff were attentive, organized, and friendly. The restaurant's aesthetic is beautiful. …"", 'Exceptional customer service and food. We arrived and were welcomed warmly by the hostess. Our waiter was lovely very attentive and friendly yet professional. They took care of checking allergies and accommodated for dairy intolerance with …', 'Every part of this restaurant was absolutely amazing!! The physical menu didn’t blow me away, so I didn’t have the highest expectations. My meal was beyond perfect though. Obviously the ambiance is amazing, but whenever I choose somewhere …']",
7915,Twins Lounge,Greenpoint,,,2025-02-23T11:58:56.784320,ChIJofE6JSBZwokRkOG-yB0pXns,"
Dine-in
·

Takeout
·

Delivery
","{'Sunday': '4 PM to 3 AM', 'Monday': '4 PM to 3 AM', 'Tuesday': '4 PM to 3 AM', 'Wednesday': '4 PM to 3 AM', 'Thursday': '4 PM to 3 AM', 'Friday': '3 PM to 4 AM'}",Bar,,"[""Fun cash-only spot for drinks and vibes! There are 3 separate areas: the main floor (with a pool table), the top floor and the top outdoor patio. The atmosphere is a blend of retro, disco and diner concepts, and it works oddly very well. Would definitely recommend for a casual hangout if you're in the area."", 'Came here for a pre-dinner drink and the atmosphere was amazing. Pictured is the upstairs and their espresso martinis. Had a Japanese, mid century modern feel mixed with some disco. The drinks were great and the bartender was nice. We will …', 'It is a cozy bar with really cool decoration. I was expecting a little older crowd because of the vibes of the place but it wasn’t like that. Half of the crowd was really young. I guess that is expected because they weren’t carding people …', 'Okay so this is my new favorite bar by far. I initially came for the pool tables but there is so much more they have to offer here! The aesthetic is incredibly on point, every detail is thought out precisely. The pool tables are only $1, …', 'Cash only! They do have an ATM. Very cute 2 level bar with a nice sunroom on the second level and a Photo Booth as well! Overall cheap drinks and a great atmosphere']",
9810,Moonflower,West Village,http://www.moonflower.nyc/,moonflower_nyc,2025-02-23T11:59:31.126221,ChIJ9TpnlMtZwokRJJQ_AJbVcnY,"4.6
(85)
·$20–30",,Wine bar,$20–30,"['Overall this place wasn’t worth it for me.\n\nWine was tasty but the food was awful. The burrata we ordered had gone off and …', 'Absolutely stunning and cozy wine bar tucked away in a west village corner. We entered a steamy and beautifully designed interior and snagged a table without reservations for drinks and snacks. Had to give up our table by 5:30 for a …', 'Super cute, intimate wine bar. We (2 people) stopped in on a Friday night around 7pm and we are to grab a seat at the bar without a wait. …', 'The kind of wine bar where a number of people strolled in by themselves to grab a glass at the bar, do some journaling and talk to the bartender. …', 'Quaint, wine bar with delicious wine and food. Only deterring factors are how small the restaurant is (can’t move very much, no place to put your jackets) and the food portions are a bit small. That said, I’ll be back again as it’s very thoughtfully done.']",
155492,Conwell Coffee Hall,Financial District,https://conwellcoffeehall.com/,conwellcoffeehall,2025-02-23T11:59:40.267511,ChIJgTMBOPtbwokR1Y0sSidhvqI,"4.4
(391)
·$10–20","{'Sunday': '9 AM to 5 PM', 'Monday': '7:30 AM to 5 PM', 'Tuesday': '7:30 AM to 9 PM', 'Wednesday': '7:30 AM to 5 PM', 'Thursday': '7:30 AM to 5 PM', 'Friday': '7:30 AM to 5 PM'}",Cafe,$10–20,"['A truly magnificent splendor! Feels like time travel back to the 1920s Art Deco old New York. It’s truly breathtaking. I came in the afternoon for some tea and had a delicious bacon, egg and cheese on a toasted croissant. It was perfect and …', 'This is a seriously cool coffee shop. Built\nInto a former bank. The food and coffee are great. The one caveat is that it can get crowded so get there early for a seat. It’s Also a bit on the darker side …', ""A stunning cafe in the design of a church with art. The place is very large and spacious, with lots of seating. You order at a counter and get a number and the food is served to your table. The food is delicious but there isn't enough variety for my taste. A really interesting experience"", 'Totally unique and cool setting for coffee. They also serve light food and pastries. My husband and I met a couple of my work friends for coffee and light breakfast on a Friday afternoon. We were lucky and snagged two couches on the side …', 'Secret gem in this part of Manhattan.\nOld, vintage vibe, clean space with self-service.\nWarm ambiance, small menu with reasonable prices. …']",
20276,PPL,Brooklyn,https://pplnyc.com/,,2025-02-23T11:59:49.328500,ChIJEa4-I9BbwokRhCUh5oXkWY0,"4.6
(247)
·$1–10","{'Sunday': '9 AM to 4 PM', 'Monday': '8 AM to 4 PM', 'Tuesday': '8 AM to 4 PM', 'Wednesday': '8 AM to 4 PM', 'Thursday': '8 AM to 4 PM', 'Friday': '8 AM to 4 PM'}",Cafe,$1–10,"['Small but mighty! The matcha is so delicious. They adjust to the temperature you prefer. Will be busy but it’s worth the wait. Service was very quick!', 'This cute little café in Williamsburg is a gem! Most of the menu is vegan, and I tried the matcha latte, which had a deliciously nutty flavor and tasted great. The décor feels like you’re visiting a Japanese village, adding to the cool vibe. Perfect spot for a relaxing to-go drink with a unique atmosphere!', 'Really good coffee and really great staff! A lovely little garden-style cafe set up. The 8.0 flat white was really smooth and very little sweetness to spoil the beans. Just nicely done!', 'Beautiful aesthetics with superb matcha latte— frothy and smooth. One of the best matcha places in nyc.', 'Hands down one of the most beautiful coffee shops I’ve ever seen! I had an almond milk latte and it was so creamy, pretty, and delicious! Also the staff was very friendly!! So far my family and I have been welcomed to NYC with so much love from everyone! ❤️💐🗽 …']",
431,TONCHIN NEW YORK,Midtown South,https://tonchinus.com/,tonchinnewyork,2025-02-23T11:59:58.678012,ChIJBwGziqlZwokRb3MTH3xUt0Y,"Branch of a Tokyo-based chain specializing in tonkotsu ramen, griddled dishes, and fried chicken.","{'Sunday': '11:30 AM to 10 PM', 'Monday': '11:30 AM to 10 PM', 'Tuesday': '11:30 AM to 10 PM', 'Wednesday': '11:30 AM to 10 PM', 'Thursday': '11:30 AM to 10 PM', 'Friday': '11:30 AM to 10 PM'}",Ramen restaurant,$30–50,"['An amazing experience from beginning to end. We made a reservation and it was very busy on a Saturday night but only had to wait about 10 minutes for our table. The drinks we ordered were very good, I was a big fan of the mezcal and the …', 'Stopped by here pretty randomly. But was pleasantly surprised to find out many Michelin ratings they had. The wait was about 20 minutes on a Sunday in the middle of the day. The Ramen was amazing, portion of the content inside was a little …', 'The food was very delicious. The service was phenomenal. We had a reservation and were seated promptly.   Our server was very friendly and gave some great recommendations.  I found the starters were so good, especially the cucumber.  I also …', 'One of the best bowls of ramen in Manhattan. The depth of flavor in this warm and rich bowl of ramen was incredible as was the small salad and dessert. Each dish was delicious, beautifully presented, and great thought was clearly put into every detail of the food and environment. I’ll be back again for sure!', 'Walked in solo no reservation and almost didn’t wait for a seat but so happy I did wait. Well worth it. Tokyo White Ale was delicious while I waited. Got a bar seat and tried the cucumber salad - cold crisp lengthwise slices topped with …']",
151928,Kisa,Lower East Side,https://www.kisaus.com/,kisarestaurant,2025-02-23T12:00:08.296962,ChIJ3YtkUgBZwokRMd5buqhS9ps,"4.6
(322)
·$30–50","{'Sunday': '11 AM to 2:30 PM, 5 to 11 PM', 'Monday': '5 to 11 PM', 'Tuesday': '11 AM to 2:30 PM, 5 to 11 PM', 'Wednesday': '11 AM to 2:30 PM, 5 to 11 PM', 'Thursday': '11 AM to 2:30 PM, 5 to 11 PM', 'Friday': '11 AM to 2:30 PM, 5 to 11 PM'}",Korean restaurant,$30–50,"['Kisa Restaurant is an absolute gem! We were lucky enough to walk in without a reservation and were warmly welcomed. The owner went above and beyond, offering us complimentary food and drinks since we traveled from out of state. The food was …', 'Definitely a Korean place that provides unique dine-in experience. Nice interior decor interprets the old-time Korea.\nAll the meals are the same price, you pick a main dish, then it will be served …', 'Kisa was amazing! The set menu concept where you choose between beef, pork, seafood and a veggie option was so easy and relaxing. The details within the restaurant are perfect, from the cute curtains to hot drink dispenser machine right when you enter! Very cute and great food! Will definitely come back :)', 'A small menu that delivers a lot of variety and solid portion sizes. You got to try a lot of different dishes and sides and we leave feeling very satisfied. The service was so gentle and attentive. They do some reservations but leave a good portion for walk-ins.', 'We came in for a late dinner a Sunday night and it was amazing! I got the spicy squid and my partner got the bibimbap and they were both delicious. The side dishes are incredible (the fried chicken is insane), and the whole platter is …']",
27544,929,Queens,https://www.929lic.com/,929lic,2025-02-23T12:00:17.691911,ChIJ2Z1b4BtZwokRbAZmwR67Dyc,"4.5
(209)
·$30–50","{'Sunday': '5 PM to 12 AM', 'Monday': 'Closed', 'Tuesday': '6 PM to 1 AM', 'Wednesday': '6 PM to 1 AM', 'Thursday': '6 PM to 1 AM', 'Friday': '5 PM to 1 AM'}",Cocktail bar,$30–50,"[""What a hidden gem. A speakeasy featuring Canto & Mando pop. Love the concept. Finding the entrance was fun too. We did a walk-in around 9pm, got lucky and we're sat at one of the last available tables. Friendly staff and great drinks. …"", 'Awesome place. Love the atmosphere and the drinks. Loved the decor inside the bar and the nostalgia of cassette tapes. Would definitely come back ! And also, this is the best place to get Taiwanese style radish cake !', 'Vibey speakeasy behind a noodle shop with unique drinks. I can’t say I loved the drinks but they might be up some people’s alley. Reservations are highly recommended. Also note that there’s a 1.5h limit per table.', 'Had such a great night listening to music and enjoying their unique cocktails. We had 2 drinks per person and it was a relaxing & fun time. I will definitely be going again for a night out!', ""Intimate space with a fun and unique concept. Love the music, decor and the vibes. Staff are very warm and welcoming.  I've been here a bunch of times and every drink I've had was incredible.  The Most Familiar Stranger, Sweet Guilty …""]",
66958,Bangkok Supper Club,West Village,https://www.bangkoksupperclubnyc.com/,bangkoksupperclubnyc,2025-02-23T12:00:26.845982,ChIJvduhDjVZwokReg77D1pNQaQ,"4.6
(415)
·$100+","{'Sunday': '4 to 10:30 PM', 'Monday': '4 to 10:30 PM', 'Tuesday': '4 to 10:30 PM', 'Wednesday': '4 to 10:30 PM', 'Thursday': '4 to 10:30 PM', 'Friday': '4 to 11 PM'}",Thai restaurant,$100,"['Absolutely love this place! If you can get a reservation, it’s definitely worth it. I celebrated my 10-year anniversary here with my partner, and we had an amazing time. The service was top-notch, and the food was incredible. I highly …', 'One of my most memorable dining experiences in quite some time. I generally feel like Thai food should be relatively cheap, but Bangkok Supper Club knocked it out of the park. No traditional Thai noodles dishes here, but just super …', 'It was my second visit, and it was even better than the first. The ambiance is just perfect - not noisy at all, and the background music is well-balanced, allowing for great conversations without having to raise your voice. Jun provided …', 'From the moment we walked in, Bangkok Supper Club blew us away with its enchanting ambiance and top-notch service. The atmosphere is both stylish and cozy, perfect for a night out in the city. The staff was attentive, making us feel welcome …', 'The grilled chicken thighs were cooked perfectly. Loved the sticky rice and chili it came with. …']",
2363,Devoción,Flatiron District,http://devocion.com/,devocionusa,2025-02-23T12:00:36.221446,ChIJH1KZKilZwokRYwSxtHI3_N0,"Carefully sourced Colombian coffee served in a well-lit, brick-lined space with leather sofas.","{'Sunday': '7:30 AM to 6 PM', 'Monday': '7 AM to 6 PM', 'Tuesday': '7 AM to 6 PM', 'Wednesday': '7 AM to 6 PM', 'Thursday': '7 AM to 6 PM', 'Friday': '7 AM to 6 PM'}",Coffee shop,$1–10,"['The oat milk cappuccino with Colombian coffee is the perfect blend of tradition and smoothness. The coffee’s rich caramel and nutty notes pair beautifully with the creaminess of oat milk, adding a subtle sweetness and velvety texture. I …', 'Cappuccinos were easy and smooth. Service was delightful. Space was busy, full of laptops and conference calls. If you can find a seat, it’s a nice spot to sit and chat.', 'Cute cafe with great coffee and teas. It gets busy so definitely recommend going early if you want to get a table.', 'Beautiful atmosphere & great coffee. Always buzzing with plenty of seating and good WiFi. …', 'vibes are impeccable. so is the coffee. friendly staff nice atmosphere.']",
1787,uluh,East Village,https://www.uluhny.com/,uluh.ny,2025-02-23T12:00:45.746176,ChIJ0SLgu3ZZwokRI7lEBkiDtJE,"Warm eatery and teahouse for Chinese fare, from Peking duck to Shanghai dumplings.","{'Sunday': '11:30 AM to 10:15 PM', 'Monday': '11:30 AM to 10:15 PM', 'Tuesday': '11:30 AM to 10:15 PM', 'Wednesday': '11:30 AM to 10:15 PM', 'Thursday': '11:30 AM to 10:15 PM', 'Friday': '11:30 AM to 10:45 PM'}",Sichuan restaurant,$50–100,"['I loved the squash puffs that look like mandarin oranges, and the okra salad was really good. The duck was tasty, lean, but also a bit plain. It was a good amount of food for two people, maybe three could share it and order one or two more appetizers. I would go back to try other things from the menu.', ""Exceptional Sichuan cuisine with brilliant presentation, amazing flavors, decent portions (if they say spicy it is pretty spicy but spice level is clearly specified) with above average prices that are worth it. Don't miss the tea. Strongly …"", 'Uluh is a great option for elevated and authentic Chinese cuisine. I enjoyed the green mapo tofu and string beans with eggplant. Everything else I tried was good but not notable. The mapo tofu was very flavorful and had a unique color. This …', 'As an ethnically Chinese person, I was very surprised that they did not give us a vinegar dip for the soup dumplings. It was still delicious nonetheless and everything else was super yummy as well. Although I will admit that I did not love …', 'A modern take on Sichuan cuisine set in a sleek space. The menu features classic dishes like Braised Chicken with Chili (be warned - it’s spicy!), 8-Second Beef (tender and flavorful), and Boneless Pork Trotter (decadent, tender pork feet, …']",
14928,DASHI OKUME Brooklyn,Greenpoint,https://okume.us/,,2025-02-23T12:00:55.132115,ChIJYe9rSINZwokRw_36I8jEHzM,Japanese grocery store·,,Japanese grocery store,,"['Such a peaceful place with great selection of pieces such as knifes ceramics and overall the Japanese culture. Absolutely loved the restaurant scene, I picked grilled salmon as my choice of fish for the meal. The staff there are welcoming and calm letting you enjoy the space. Will come back.', 'Really loved this experience\nThe shop that shares the name and the space is full of high quality kitchen goods that are attractive and appealing …', 'Good spot for a traditional Japanese breakfast meal. You basically select your choice of fish, the two veggies you want and what tea you would like. The meal comes out pretty fast.', 'Simple traditional Japanese breakfast meal! Fish was nicely grilled with great tasting white rice. The dashi broth was a bit too salty, however a nice set meal for a somewhat expensive price.', 'Had brunch here with family last weekend and it made such a welcome change from the usual carb & egg-heavy menus of most brunch places. My grilled salmon and side dishes were delicious and the presentation was lovely.  The dining space is …']",
53045,Bar Orai,Turtle Bay,http://instagram.com/bar.orai,,2025-02-23T12:01:22.660598,ChIJRe064n9ZwokRyyOH9sy364Y,"4.6
(140)
·$30–50","{'Sunday': 'Closed', 'Monday': 'Closed', 'Tuesday': '6 PM to 12 AM', 'Wednesday': '6 PM to 12 AM', 'Thursday': '6 PM to 12 AM', 'Friday': '6 PM to 12 AM'}",Bar,$30–50,"['This was an amazing vibe. I made reservations for 2 and we were seated a lil earlier than our reserved time. Ordered taco Wasabi, the mac n cheese, Toro and tomago roll, truffle tots, and the sando sandwich. I think the sando sandwich was the best but they were all amazing. They make some good whiskey cocktails too.', ""Fun and cozy spot for drinks and good music. It's like your cool aunt's home and she invited her DJ friend to come play some chill vinyl tracks on her custom-made sound systems. Really enjoyed the music selection by the DJ when we went, and …"", 'we tried almost everything on the menu and there were some standouts and some misses— the sandos were our favorites. I love the ebi katsu… the shrimp was perfectly crispy and flavorful and perfect for serving on a milkbread sandwich. The …', ""Bar Orai is the perfect place to come and chill out in a comfortable listening bar where you don't feel crowded, you can relax in a cool setting and enjoy the music. …"", 'This is an experience you cannot miss.  Incredible music being spun, top tier hand crafted cocktails, delicious and beautiful food, impeccable service and crystal clear ice.  You know you found a spot that cares about their cocktails when …']",
20125,Mắm,Chinatown,https://instagram.com/mam.nyc,,2025-02-23T12:01:31.959075,ChIJnbRm-4pZwokR7Mj1KC0tlxA,"4.3
(322)
·$30–50","{'Sunday': '5 to 9 PM', 'Monday': '5 to 8:30 PM', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': '5 to 8:30 PM', 'Friday': '5 to 8:30 PM'}",Vietnamese restaurant,$30–50,"['I recently visited this Vietnamese place, and it was an absolutely delightful experience! The pho was incredibly flavorful, with a rich, savory broth and perfectly cooked noodles. It’s hands down some of the best I’ve had in the city. …', 'This restaurant was amazing! Went here with a friend Thursday night and absolutely loved it. We got the fried eggplant and fried tofu dishes to start and both were flavored so well. Loved they make their tofu in house and the sauce for the …', 'Mǎm exceeded all my expectations - this spot is perfect for adventurous eaters who want to explore bold and unique flavors with less conventional ingredients. The cozy interior also transports you right to a SE Asian food stall, while the …', ""Very unique Vietnamese restaurant, the dishes are not like anything you'll find even in the edgier restaurants in NYC. I found the food very interesting, and I'm glad I tried it, but the flavors blended together, it lacked distinctiveness. …"", 'I saw so many people checking in this restaurant while we were home so I had to check it out myself when I’m in New York. And Mam didn’t disappoint me. The food was amazingly delicious and the atmosphere was exactly like I’m having street …']",
17508,Ariston Coffee Bar,Greenwich Village,http://www.aristonflowers.com/,,2025-02-23T12:01:41.155154,ChIJK0FlVPNZwokR2waVBj-VHko,"4.6
(427)
·$10–20","{'Sunday': '9 AM to 6 PM', 'Monday': '7:30 AM to 7 PM', 'Tuesday': '7:30 AM to 7 PM', 'Wednesday': '7:30 AM to 7 PM', 'Thursday': '7:30 AM to 7 PM', 'Friday': '7:30 AM to 7 PM'}",Coffee shop,$10–20,"[""I'm still reeling from my incredible experience at this charming cafe. The stunning floral decor was truly a visual masterpiece. The coffee and croissant I ordered were exceptional, and the coffee was rich and smooth ... no doubt about it 🙌🏻 and I'm thoroughly impressed by this cute combination of flower shop and cafe. …"", 'Standing out from all the surrounding storefronts, this florist shop is beautifully decorated on the outside, and does not disappoint with the inside. Further in is a beautiful cafe, with two floors of seating, lovely displays, and yummy …', 'I went here for the first time today! Such a beautiful coffee/pastry shop in Manhattan. …', 'Coffee Place within flower shop. Nice concept for a instagram photo op, the food is just ok and coffee is just fine if you know what I mean! Good to go and click some pictures for your instagram…', 'Flower shop & cafe?! Talk about a girl’s dream come true! There was lots of seating but also high demand. My 2 girl friends went here around 2pm on a Saturday and it was very busy but we managed to get seating fairly quickly. The proscuitto …']",
13602,Dante NYC,Greenwich Village,http://www.dante-nyc.com/,dantenewyorkcity,2025-02-23T12:01:51.078796,ChIJUw68EZJZwokRJ15RD_T4OTw,Legendary circa-1915 cafe serving small plates & cocktails in an updated historic setting.,"{'Sunday': '10 AM to 1 AM', 'Monday': '12 PM to 1 AM', 'Tuesday': '12 PM to 1 AM', 'Wednesday': '12 PM to 1 AM', 'Thursday': '12 PM to 1 AM', 'Friday': '12 PM to 1 AM'}",Italian restaurant,$$$,"['A classic Italian restaurant that has been around for a very long time. The restaurant is old but cozy. The bar is a classic and Dante is known for its cocktails. Menu items are a modern version of the Italian classics. Food was good and service was excellent. This establishment has indoor and outdoor seating', 'I’m  obsessed with Dante! It’s the perfect spot to enjoy a relaxed yet exceptional lunch, whether with my best friend or boyfriend. The food is the definition of Italian soul food—rich, flavorful, and consistently amazing. The atmosphere …', 'Can be a long wait as a walk-in since it is a tight space with slow turnover. Brunch was pretty good (banana bread and smoked salmon). The dessert (tiramisu) was underwhelming - would not get again. Cocktails are aesthetically pleasing. The whole service team clearly works hard and is on top of things.', 'Staff was very friendly in allowing and accommodating us with arriving late to our reservation. To start, the appetizers were phenomenal. Delicious and full of flavor. Drinks were quite strong where we were 1 and done. However, amazing …', 'I had a wonderful brunch at a Dante which  serves classic American-style fare. The brunch menu was filled with delicious options, from fluffy pancakes to savory eggs benedict, all made to perfection. What really stood out was their martini …']",
2361,Partners Coffee — Cafe & Roastery,Brooklyn,http://www.partnerscoffee.com/,partnerscoffee,2025-02-23T12:02:00.351202,ChIJ0zAa911ZwokRQlmIU8v4Kzs,"Chic artisanal operation offering espressos & teas, plus brewing equipment & classes.","{'Sunday': '7 AM to 6 PM', 'Monday': '6:30 AM to 6 PM', 'Tuesday': '6:30 AM to 6 PM', 'Wednesday': '6:30 AM to 6 PM', 'Thursday': '6:30 AM to 6 PM', 'Friday': '6:30 AM to 6 PM'}",Coffee shop,$1–10,"['By 2050, there will be more plastic in the ocean than fish. For better or worse, it is up to both the customer and the business owner to stop plastic waste at the source. …', 'Stopped by Partners Coffee — Cafe & Roastery for the first time and had a great experience! The original shop’s ambiance is welcoming and stylish. I ordered a drip coffee and an iced latte. The drip coffee was rich and full-bodied, and the …', 'My go to coffee shop in Williamsburg! Hip and cool, lots of seating inside and outside. The coffee is excellent, roasted in-store, the food menu could be a little more creative but overall top-quality place. Can get crowded when yoga, …', 'Been here a few times just to make sure bc others seem to like it. Their regular coffee is just terrible and cost almost $5. They do cute latte art tho. All items are overpriced and the space is typically packed. Would not return. Too many great coffee shops around with better coffee.', 'One of the great place for having coffee in Brooklyn Williamsburg NY']",
121105,Atelier Jolie,NoHo,,eatoffbeat,2025-02-23T12:02:09.951148,ChIJv2KfY_ZZwokRK8PeZMCg02g,"57 Great Jones St, New York, NY 10012","{'Sunday': 'Closed', 'Monday': 'Closed', 'Tuesday': '11 AM to 6 PM', 'Wednesday': '11 AM to 4 PM', 'Thursday': '11 AM to 6 PM', 'Friday': '11 AM to 6 PM'}",Art center,,"['This is an amazing place run by some amazing people!\n\nI have been a fan of Eat Offbeat since they were a catering company in Queens. …', 'A must-try destination in downtown Manhattan! Amazing cafe with a beautiful, peaceful vibe where you sample unique flavors from around the world. The drinks, food and pastries are delicious, the staff is super friendly, and you have a …', 'My friend and I had such a wonderful experience with Gee.\nVery informative and learned how to silk print. Gee was very patient although we were not good at English. …', 'A must stop during your visit downtown; gorgeous welcoming space with delicious Venezuelan food and areas to sit and do some light work', ""Right in the heart of NoHo, 57 Great Jones Street shows artistic legacy. Once Andy Warhol's house, where renowned painter Jean-Michel Basquiat lived and worked, this spot has since become a hub of creative energy. By establishing their …""]",
1185,Wah Fung No.1 Fast Food,Chinatown,https://wahfungno1fastfood.site/,,2025-02-23T12:02:20.297971,ChIJCZ6p_4dZwokRitXAVOk-zvs,"Casual Chinese restaurant serving street-style food, with roast pork as its speciality.","{'Sunday': '9 AM to 7 PM', 'Monday': 'Closed', 'Tuesday': '9 AM to 7 PM', 'Wednesday': '9 AM to 7 PM', 'Thursday': '9 AM to 7 PM', 'Friday': '9 AM to 7 PM'}",Chinese restaurant,$1–10,"['I went to this place to try out their popular Roasted Pork over Rice and Cabbage for 5.75, and I was not disappointed. The food is extremely good and will definitely fill you up. The Roasted Pork was so flavorful and they gave me a generous …', ""the wait was long but it was so worth it for the amount and quality of food - they do not skimp on the meats here which we really appreciated! the portion was unbeatable for 8 dollars flat. they're generous with the rice, and the vegetables …"", 'I ordered the crispy pork and pig, and it was delicious and very affordable. The place only offers takeout. My friend got the crispy pork and duck and also enjoyed it, though she mentioned it was a bit tricky to eat right in front of the …', 'Worth the hype. Worth the wait. Waited over an hour, still worth it. Would repeat. Pork was so sweet and tender. Duck was fatty and full of flavor. Even the chicken was great. Love that they keep the prices low despite high demand, it’s clear they just want to feed the community!', 'The portion size for the price is very less. A little less rice and a little more meat would have been great. Thankfully we took the large instead of small cause for three dollars difference the small is way too small and the large is just …']",
3306,Thursday Kitchen,East Village,https://thursdaykitchen.com/,thursdaykitchen,2025-02-23T12:02:29.637977,ChIJVyFicJ1ZwokR2oIygOmovWw,"Casual spot for Korean cooking with French and Spanish influences, plus playful drinks and desserts.","{'Sunday': '5 to 10:15 PM', 'Monday': '6 to 10:15 PM', 'Tuesday': '6 to 10:15 PM', 'Wednesday': '6 to 10:15 PM', 'Thursday': '6 to 10:15 PM', 'Friday': '5 to 11:15 PM'}",Korean restaurant,$30–50,"['Really delish Korean tapas type restaurant. The edamame dumplings were perfect entities. The tomato salad cheese thing was very fresh. Solid vegetarian options. The deconstructed tacos were really yummy too. …', 'Recently came here for the first time for a date night and we absolutely LOVED it! I appreciated the server we had who explained the concept of the restaurant to me (since it was my first visit) and i appreciated the servers that followed …', 'I can’t believe it took me three years to discover Thursday Kitchen—hidden in plain sight all this time! And yes, I went on a Thursday—how fitting! Top that off, we got a table without a wait, though by the time I left there was a long line …', 'It’s a fun spot for dinner before a long night out - loved the soft shell crab and KFC here. Drinks remind me of caprisun which are sinfully addictive. Space is cramped and walk ins have a long wait but if you get lucky, you’ll have a great time here.', 'Great Korean tapas experience at Thursday Kitchen. In total we got 9 dishes, here’s what I think: …']",
9659,niconeco zakkaya,East Village,http://www.niconeco.com/,niconeco_zakkaya,2025-02-23T12:02:38.744875,ChIJpdaS-7pZwokRwu9BkLCdK_U,Stationery store,"{'Sunday': '12 to 6 PM', 'Monday': '12 to 7 PM', 'Tuesday': '12 to 7 PM', 'Wednesday': '12 to 7 PM', 'Thursday': '12 to 7 PM', 'Friday': '12 to 7 PM'}",Stationery store,,"['I came across this shop on Instagram and finally got to visit! The store is as cute in person as it looks online. It’s tiny and cozy and very peaceful. I enjoyed getting to sift through all of the adorable stamps and postcards. They have …', 'Super cute stationary store with warm friendly decor with amazing details!\n\nNotebooks, journals, pens, washer tape, stickers, stamps! So many unique items and a fun place to stop by.', 'This shop is the BEST! I visited back in 2021 and they have the prettiest Japanese stationery - pens, stickers, washi tape, stamps, notebooks, stickers, ceramics, postcards, watercolor paints, journals, cards, pins, anything you could want. …', 'Cute little Japanese store with stationery items and more. General won’t find these things anywhere else. It is small and can get crowded during busy time. Would recommend to visit here only if you are in the neighborhood.', 'I’ve been to New York three times and every trip, I make sure to stop by this store. It’s literally my favorite lil shop, everything is Japanese/cat themed! I always get postcards and stickers!!']",
96002,Ask For Janice,Greenpoint,https://www.askforjanice.nyc/,askforjanice.nyc,2025-02-23T12:02:48.963527,ChIJATHmaWVZwokRDCLWBIoq8ZU,"4.0
(71)
·$30–50","{'Sunday': '5 PM to 12 AM', 'Monday': '5 PM to 12 AM', 'Tuesday': '5 PM to 1 AM', 'Wednesday': '5 PM to 1 AM', 'Thursday': '5 PM to 1 AM', 'Friday': '5 PM to 2 AM'}",Bar,$30–50,"['Speakeasy bar located inside the Upside Pizza location. As soon as You enter the bar You immediately get a vibe and there’s great music playing. …', 'Very cute hidden bar at the back of a pizza shop. While the vibe was great, service and quality of the drinks were extremely poor. …', 'Funky little speakeasy tucked behind Upside Pizza in Greenpoint\n\nWent here on a Monday afternoon. The decor and ambiance was dope. It’s cool that …', 'Great new bar located behind upside pizza with inventive cocktails and an amazing vibe. The sound system is top notch, so the music that they play through audio tapes sound crisp and clear. The music is not too loud, so you can still hear …', 'Aung was the best bartender I’ve ever had. He was so attentive and helpful to my party. His hospitality made our experience a 10/10. As long as Aung is a bartender here we will always be patrons - he is simply the best 😊 …']",
12682,Bar Pisellino,West Village,http://www.barpisellino.com/,barpisellino,2025-02-23T12:03:18.349715,ChIJHUufNvVZwokRaO5ke5RQ46c,"Casual all-day venue for espresso & aperitivi, with sidewalk seating & standing room at the bar.","{'Sunday': '8 AM to 11 PM', 'Monday': '8 AM to 11 PM', 'Tuesday': '8 AM to 11 PM', 'Wednesday': '8 AM to 11 PM', 'Thursday': '8 AM to 11 PM', 'Friday': '8 AM to 11 PM'}",Bar,,"['The hot chocolate here was great. It’s not too thick and not too thin: it comes with really\nGood cream. The wait isn’t too bad but it’s no reso. Most people leave soon so you will get a table.', 'I’ve been a Pisellino fan for years - my last visit was Monday! From hot chocolate to aperol spritz, they never miss. Service is excellent and staff is willing to walk through the Italian menu. Location is perfect for a West Village lover to sip along 7th Ave!', 'A must visit if you’re looking for a charming cafe. Definitely the most authentic espresso bar I’ve been to in the West Village. A personal favorite, so why don’t you go see for yourself!', 'I love the design of this beautiful place, drinks are good. Service could be better.', 'this place gets sooo busy in the summer even on a weeknight so come knowing there will likely be a line or wait time. wait was longer than expected and the drinks are definitely pricey too on avg of 18-20 per drink. the aperol spritz was …']",
