corner_place_id,google_id,name,neighborhood,website,instagram_handle,tags,place_id,licence,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,display_name,address,extratags,boundingbox
16170,ChIJ4-bYSvxbwokRPhLlLQFzOEo,Win Son,Brooklyn,https://winsonbrooklyn.com/,,{restaurant},335239558,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2838510034,40.7074472,-73.9433955,amenity,restaurant,30,9.175936522464359e-05,amenity,"Win Son, 159, Graham Avenue, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11206, United States","{'amenity': 'Win Son', 'house_number': '159', 'road': 'Graham Avenue', 'suburb': 'Williamsburg', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11206', 'country': 'United States', 'country_code': 'us'}","{'email': 'info@winsonbrooklyn.com', 'phone': '+1-347-457-6010', 'cuisine': 'american;asian;taiwanese', 'toilets': 'yes', 'website': 'https://www.winsonbrooklyn.com', 'check_date': '2024-10-25', 'reservation': 'yes', 'website:menu': 'https://winsonbrooklyn.com/restaurant/dinner', 'opening_hours': 'Tu-Sa 17:30-23:00; Su 17:30-22:00', 'disused:amenity': 'restaurant', 'outdoor_seating': 'yes', 'air_conditioning': 'yes'}","['40.7073972', '40.7074972', '-73.9434455', '-73.9433455']"
1953,ChIJ7VEEjYNZwokRS0bdsXA3uyg,Russ & Daughters Cafe,Lower East Side,https://www.russanddaughters.com/,russanddaughters,"{bakery,restaurant}",334543490,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2555126595,40.7196388,-73.9895629,amenity,cafe,30,9.175936522464359e-05,amenity,"Russ & Daughters Cafe, 127, Orchard Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States","{'amenity': 'Russ & Daughters Cafe', 'house_number': '127', 'road': 'Orchard Street', 'neighbourhood': 'Lower East Side', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10002', 'country': 'United States', 'country_code': 'us'}","{'email': 'cafe@russanddaughters.com', 'phone': '+1-212-475-4880', 'cuisine': 'american;deli', 'website': 'https://www.russanddaughterscafe.com/', 'delivery': 'yes', 'check_date': '2024-10-08', 'wheelchair': 'limited', 'opening_hours': '08:30-15:00; Tu,We off'}","['40.7195888', '40.7196888', '-73.9896129', '-73.9895129']"
14987,ChIJW-3UoWxZwokRrli2mpfYZdo,NUBIANI,Midtown South,https://www.nubianinyc.com/,nubiani.nyc,{restaurant},,,,,,,,,,,,,,,
1954,ChIJeSToyohZwokRVHVIMsXPIUk,Little Ruby's SoHo,Little Italy,https://www.rubyscafe.com/,rubyscafe,{restaurant},,,,,,,,,,,,,,,
15964,ChIJo7aE7KVZwokROU0QFO30FLA,Patent Pending,NoMad,https://www.patentpendingnyc.com/,,{bar},332108052,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,5806583255,40.7452323,-73.9902152,amenity,bar,30,9.175936522464359e-05,amenity,"Patent Pending, West 27th Street, NoMad, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States","{'amenity': 'Patent Pending', 'road': 'West 27th Street', 'neighbourhood': 'NoMad', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10001', 'country': 'United States', 'country_code': 'us'}","{'indoor_seating': 'yes', 'outdoor_seating': 'no'}","['40.7451823', '40.7452823', '-73.9902652', '-73.9901652']"
439,ChIJ_RUJvZZZwokRNUEv3K4nSik,Olio e Più,West Village,https://www.olioepiu.com/,olioepiu,{restaurant},331862910,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,3041513139,40.7337937,-73.9997745,amenity,restaurant,30,9.175936522464359e-05,amenity,"Olio e Più, 3, Greenwich Avenue, Manhattan, New York County, City of New York, New York, 10014, United States","{'amenity': 'Olio e Più', 'house_number': '3', 'road': 'Greenwich Avenue', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-243-6546', 'cuisine': 'italian', 'website': 'https://www.olioepiu.com', 'cocktails': 'yes', 'drink:beer': 'yes', 'drink:wine': 'yes', 'wheelchair': 'limited', 'happy_hours': 'Mo-Fr 15:00-18:00', 'drink:liquor': 'yes', 'opening_hours': 'Mo-Fr 11:00-24:00; Sa-Su 10:00-24:00', 'outdoor_seating': 'yes'}","['40.7337437', '40.7338437', '-73.9998245', '-73.9997245']"
7121,ChIJ8eEu0JxZwokRNFpDI_HBFmc,Raku East Village,East Village,http://www.rakunyc.com/,rakunyc,{restaurant},335335455,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,6538493024,40.7265,-73.9866532,amenity,restaurant,30,9.175936522464359e-05,amenity,"Raku East Village, 342, East 6th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States","{'amenity': 'Raku East Village', 'house_number': '342', 'road': 'East 6th Street', 'neighbourhood': 'Manhattan Community Board 3', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10003', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-228-1324', 'cuisine': 'japanese', 'website': 'https://rakunyc.com/', 'opening_hours': 'Tu-Th 12:00-21:30, Fr-Sa 12:00-22:00, Su 12:00-21:30'}","['40.7264500', '40.7265500', '-73.9867032', '-73.9866032']"
2454,ChIJmSvG_ZFZwokRTOFeiLXzkmA,Carbone,Greenwich Village,https://www.carbonenewyork.com/?utm_medium=Click&utm_source=GoogleMyBusiness,majorfoodgroup,{restaurant},330217601,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,6418378714,40.7280028,-74.0002252,amenity,restaurant,30,9.175936522464359e-05,amenity,"Carbone, 181, Thompson Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States","{'amenity': 'Carbone', 'house_number': '181', 'road': 'Thompson Street', 'neighbourhood': 'University Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10012', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-254-3000', 'cuisine': 'italian', 'website': 'https://carbonenewyork.com/'}","['40.7279528', '40.7280528', '-74.0002752', '-74.0001752']"
33,ChIJrVAECUhfwokRsoEFM0dN67Q,Elsewhere,Brooklyn,http://www.elsewherebrooklyn.com/?utm_source=google-my-business&utm_medium=organic,elsewherespace,"{night_club,bar}",331806061,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",way,279780209,40.70947715,-73.92323547344039,amenity,nightclub,30,9.175936522464359e-05,amenity,"Elsewhere, 599, Johnson Avenue, Brooklyn, Kings County, City of New York, New York, 11237, United States","{'amenity': 'Elsewhere', 'house_number': '599', 'road': 'Johnson Avenue', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11237', 'country': 'United States', 'country_code': 'us'}","{'email': 'info@elsewherebrooklyn.com', 'height': '7.7', 'toilets': 'yes', 'website': 'http://elsewherebrooklyn.com/', 'building': 'yes', 'wheelchair': 'yes', 'description': 'Live music venue, nightclub, and arts space in a converted industrial warehouse that hosts rooftop parties and emerging music talents.', 'happy_hours': 'yes', 'nycdoitt:bin': '3070596', 'opening_hours': 'Mo-Th, Su 17:00-26:00; Fr, Sa 17:00-28:00', 'internet_access': 'wlan', 'toilets:wheelchair': 'yes', 'internet_access:fee': 'no'}","['40.7092995', '40.7097427', '-73.9235021', '-73.9230244']"
15013,ChIJeWk_ncJZwokR1QHfApa0dQo,Pranakhon,Greenwich Village,https://pranakhonnyc.com/,,{restaurant},333170563,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2547209021,40.7336934,-73.9931603,amenity,restaurant,30,9.175936522464359e-05,amenity,"Pranakhon, 88, University Place, University Village, Manhattan, New York County, City of New York, New York, 10003, United States","{'amenity': 'Pranakhon', 'house_number': '88', 'road': 'University Place', 'neighbourhood': 'University Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10003', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1 212 786 6789', 'cuisine': 'thai', 'website': 'https://www.pranakhonnyc.com/'}","['40.7336434', '40.7337434', '-73.9932103', '-73.9931103']"
48602,ChIJ-3ZSb5xZwokRDb2PQKNwwbU,Decibel,East Village,http://www.sakebardecibel.com/,sakebar.decibel,{bar},330247448,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,9809110694,40.7292871,-73.9877312,amenity,bar,30,9.175936522464359e-05,amenity,"Decibel, 240, East 9th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States","{'amenity': 'Decibel', 'house_number': '240', 'road': 'East 9th Street', 'neighbourhood': 'Manhattan Community Board 3', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10003', 'country': 'United States', 'country_code': 'us'}","{'level': '-1', 'phone': '+1-212-979-2733', 'cuisine': 'japanese', 'website': 'https://www.sakebardecibel.com', 'cocktails': 'yes', 'drink:beer': 'yes', 'drink:sake': 'yes', 'opening_hours': 'We-Th 18:00-24:00; Fr-Sa 18:00-02:00; Su 18:00-24:00', 'outdoor_seating': 'street'}","['40.7292371', '40.7293371', '-73.9877812', '-73.9876812']"
3357,ChIJm7ryTglZwokRsgnJB6CDMCo,Wayan,Little Italy,http://www.wayan-nyc.com/,wayan_nyc,{restaurant},331703795,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,7075387185,40.7213704,-73.9950789,amenity,restaurant,30,9.175936522464359e-05,amenity,"Wayan, 20, Spring Street, Lower East Side, SoHo, Manhattan, New York County, City of New York, New York, 10013, United States","{'amenity': 'Wayan', 'house_number': '20', 'road': 'Spring Street', 'neighbourhood': 'Lower East Side', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10013', 'country': 'United States', 'country_code': 'us'}","{'website': 'https://www.wayan-nyc.com/', 'check_date': '2024-11-22'}","['40.7213204', '40.7214204', '-73.9951289', '-73.9950289']"
3326,ChIJyW-u9iZawokRY1sHXGzZHGI,Chinese Tuxedo,Chinatown,http://www.chinesetuxedo.com/,,{restaurant},,,,,,,,,,,,,,,
3294,ChIJ-7AOKpRZwokRMq0XnG_eehU,4 Charles Prime Rib,West Village,https://nycprimerib.com/,,{restaurant},330840862,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,6168774285,40.7351585,-74.0006431,amenity,restaurant,30,9.175936522464359e-05,amenity,"4 Charles Prime Rib, 4, Charles Street, Manhattan, New York County, City of New York, New York, 10014, United States","{'amenity': '4 Charles Prime Rib', 'house_number': '4', 'road': 'Charles Street', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}",{'opening_hours:signed': 'no'},"['40.7351085', '40.7352085', '-74.0006931', '-74.0005931']"
614,ChIJi7zDhGVZwokRwoHkVROLwlk,Acre,Greenpoint,http://acrenyc.com/,acre_nyc,{restaurant},335329274,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,10074094104,40.7262824,-73.9546913,amenity,restaurant,30,9.175936522464359e-05,amenity,"Acre, Meserole Avenue, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States","{'amenity': 'Acre', 'road': 'Meserole Avenue', 'neighbourhood': 'Greenpoint', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11222', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'japanese', 'outdoor_seating': 'yes'}","['40.7262324', '40.7263324', '-73.9547413', '-73.9546413']"
114895,ChIJ7WHiw8NZwokRcBER8ZksOJk,Duo,East Village,,,{shop},338412688,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,11942932648,40.7273382,-73.9900277,amenity,cafe,30,9.175936522464359e-05,amenity,"Duo, 223, East 5th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States","{'amenity': 'Duo', 'house_number': '223', 'road': 'East 5th Street', 'neighbourhood': 'Manhattan Community Board 3', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10003', 'country': 'United States', 'country_code': 'us'}","{'cuisine': 'pastry', 'drink:tea': 'yes'}","['40.7272882', '40.7273882', '-73.9900777', '-73.9899777']"
15206,ChIJL-CJmTFZwokRsPcqje_bn7w,Little Island,Manhattan,https://littleisland.org/,littleislandnyc,{nature},329616620,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",way,833335529,40.74200405,-74.0106104660314,tourism,attraction,30,0.4368095154476993,tourism,"Little Island, North Bridge, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10014, United States","{'tourism': 'Little Island', 'road': 'North Bridge', 'neighbourhood': 'Manhattan Community Board 4', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}","{'email': 'info@littleisland.org', 'layer': '1', 'leisure': 'park', 'website': 'https://littleisland.org/', 'man_made': 'pier', 'wikidata': 'Q106910658', 'wikipedia': 'en:Little Island at Pier 55', 'start_date': '2021-05-21', 'wheelchair': 'yes', 'seamark:type': 'platform', 'opening_hours': 'Mo-Su 06:00-23:00', 'seamark:platform:category': 'artificial_island'}","['40.7414079', '40.7426017', '-74.0113912', '-74.0098282']"
28957,ChIJHVqM3eFZwokR8EULdHItPac,Kettl Tea,Greenpoint,http://kettl.co/,,"{bakery,cafe,restaurant}",,,,,,,,,,,,,,,
417,ChIJ2ZeQHIdZwokRQHE0IoFSeus,Round K by Sol,Chinatown,https://www.roundkbysol.com/,roundk_by_sol,"{restaurant,cafe,bar}",,,,,,,,,,,,,,,
23676,ChIJxy0SM0xZwokR5vC0f4wVlP0,Tatiana by Kwame Onwuachi,Lincoln Square,https://www.tatiananyc.com/,tatianabychefkwame,{restaurant},,,,,,,,,,,,,,,
22862,ChIJe4VNN51ZwokROEd_MDhh1mQ,Ho Foods,East Village,http://www.hofoodsnyc.com/,,{restaurant},335443843,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,6583001086,40.7264166,-73.9847126,amenity,restaurant,30,9.175936522464359e-05,amenity,"Ho Foods, 110, East 7th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States","{'amenity': 'Ho Foods', 'house_number': '110', 'road': 'East 7th Street', 'neighbourhood': 'East Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10009', 'country': 'United States', 'country_code': 'us'}","{'email': 'hello@hofoodsnyc.com', 'phone': '+1 347-788-0682', 'cuisine': 'taiwanese', 'website': 'http://hofoodsnyc.com/', 'delivery': 'yes', 'takeaway': 'yes', 'check_date': '2024-05-18', 'opening_hours': 'Th,Fr 12:00-20:00; Sa,Su 10:30-15:30,17:00-21:00', 'contact:instagram': 'https://instagram.com/hofoodsnyc'}","['40.7263666', '40.7264666', '-73.9847626', '-73.9846626']"
48937,ChIJS9OS9sNZwokRx5r2iXYAk5E,Jean's,NoHo,https://jeans.nyc/,jeanslafayette,"{restaurant,bar,night_club}",,,,,,,,,,,,,,,
648,ChIJ8Q2WSpJZwokRQz-bYYgEskM,Joe's Pizza,West Village,http://www.joespizzanyc.com/,joespizzanyc,{restaurant},329930107,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,931799207,40.7305467,-74.0020629,amenity,restaurant,30,0.36105344208987866,amenity,"Joe's Pizza, 7, Carmine Street, University Village, Manhattan, New York County, City of New York, New York, 10014, United States","{'amenity': ""Joe's Pizza"", 'house_number': '7', 'road': 'Carmine Street', 'neighbourhood': 'University Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1 212-366-1182', 'cuisine': 'pizza', 'website': 'https://www.joespizzanyc.com/', 'wikidata': 'Q20979290', 'wikipedia': ""en:Joe's Pizza"", 'opening_hours': 'Mo-Th, Su 10:00-04:00; Fr, Sa 10:00-05:00'}","['40.7304967', '40.7305967', '-74.0021129', '-74.0020129']"
11410,ChIJfTgbIE9ZwokRdRjFE2OMZN8,Jua,Flatiron District,http://www.juanyc.com/,jua.nyc,{restaurant},332101319,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,7596986485,40.7397337,-73.9878018,amenity,restaurant,30,9.175936522464359e-05,amenity,"Jua, 33, East 22nd Street, Flatiron District, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States","{'amenity': 'Jua', 'house_number': '33', 'road': 'East 22nd Street', 'neighbourhood': 'Flatiron District', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10010', 'country': 'United States', 'country_code': 'us'}",{'website': 'https://www.juanyc.com/'},"['40.7396837', '40.7397837', '-73.9878518', '-73.9877518']"
14449,ChIJnY19HoFZwokRfs9FwDLVRKw,The Back Room,Lower East Side,http://www.backroomnyc.com/,thebackroomnyc,{bar},335336334,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,4146329789,40.7187356,-73.9869338,amenity,bar,30,9.175936522464359e-05,amenity,"The Back Room, 102, Norfolk Street, Lower East Side, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States","{'amenity': 'The Back Room', 'house_number': '102', 'road': 'Norfolk Street', 'neighbourhood': 'Lower East Side', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10002', 'country': 'United States', 'country_code': 'us'}","{'email': 'thebackroomnyc@yahoo.com', 'level': '-1', 'phone': '+1-212-228-5098', 'toilets': 'yes', 'website': 'https://www.backroomnyc.com', 'cocktails': 'yes', 'drink:beer': 'yes', 'drink:wine': 'yes', 'wheelchair': 'no', 'reservation': 'yes', 'drink:liquor': 'yes', 'opening_hours': 'Mo-We 18:00-02:00+;Th-Fr 18:00-03:00+;Su 18:00-02:00+', 'payment:credit_cards': 'yes'}","['40.7186856', '40.7187856', '-73.9869838', '-73.9868838']"
3348,ChIJK2mBYJNZwokRIT4oANQ6OFY,I Sodi,West Village,http://www.isodinyc.com/,ritasodi,{restaurant},328186448,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,5193554969,40.7334026,-74.0048765,amenity,restaurant,30,9.175936522464359e-05,amenity,"I Sodi, Christopher Street, West Village, Manhattan, New York County, City of New York, New York, 10014, United States","{'amenity': 'I Sodi', 'road': 'Christopher Street', 'neighbourhood': 'West Village', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}",{'cuisine': 'italian'},"['40.7333526', '40.7334526', '-74.0049265', '-74.0048265']"
9935,ChIJ8U_F9b9ZwokRTaHyDKWRNSg,Pastis,West Village,https://pastisnyc.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,Esquire,"{restaurant,bar}",331021419,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,6575701885,40.7392357,-74.0069542,amenity,restaurant,30,9.175936522464359e-05,amenity,"Pastis, 52, Gansevoort Street, Manhattan, New York County, City of New York, New York, 10014, United States","{'amenity': 'Pastis', 'house_number': '52', 'road': 'Gansevoort Street', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10014', 'country': 'United States', 'country_code': 'us'}","{'phone': '(212) 929-4844', 'cuisine': 'french', 'website': 'https://pastisnyc.com/', 'check_date': '2024-10-09'}","['40.7391857', '40.7392857', '-74.0070042', '-74.0069042']"
1966,ChIJwaHnQI9ZwokRvlECeQqpHdg,McNally Jackson Books SoHo,SoHo,http://www.mcnallyjackson.com/,mcnallyjackson,"{book_store,shop}",,,,,,,,,,,,,,,
1057,ChIJBTT9YW9ZwokRGNibieZGOTk,Ki Mi Ka,Little Italy,https://www.kimikanyc.com/,kimika.nyc,{restaurant},330243496,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,2547247074,40.7205649,-73.9951708,amenity,restaurant,30,9.175936522464359e-05,amenity,"Ki Mi Ka, 40, Kenmare Street, Lower East Side, SoHo, Manhattan, New York County, City of New York, New York, 10012, United States","{'amenity': 'Ki Mi Ka', 'house_number': '40', 'road': 'Kenmare Street', 'neighbourhood': 'Lower East Side', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10012', 'country': 'United States', 'country_code': 'us'}","{'bar': 'yes', 'phone': '+1-212-256-9280', 'cuisine': 'asian;italian;eclectic', 'website': 'https://www.kimikanyc.com', 'cocktails': 'yes', 'drink:beer': 'yes', 'drink:wine': 'yes', 'drink:liquor': 'yes', 'opening_hours': 'Mo-Th 17:00-22:30, Fr-Sa 17:00-23:30, Su 17:00-22:30'}","['40.7205149', '40.7206149', '-73.9952208', '-73.9951208']"
8004,ChIJ1YjjIR5ZwokR64A4lzzR84g,Paquita,West Village,,,{shop},,,,,,,,,,,,,,,
3988,ChIJ7V92JR9awokR3v7idFEG_mE,Philip Williams Posters,Tribeca,http://www.postermuseum.com/,shopify,"{culture,shop}",398735812,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",way,1357571337,40.7149888,-74.00890916449826,shop,art,30,9.175936522464359e-05,shop,"Philip Williams Posters, 122, Chambers Street, Tribeca, Manhattan, New York County, City of New York, New York, 10007, United States","{'shop': 'Philip Williams Posters', 'house_number': '122', 'road': 'Chambers Street', 'neighbourhood': 'Tribeca', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10007', 'country': 'United States', 'country_code': 'us'}","{'phone': '+1-212-513-0313', 'website': 'https://postermuseum.com', 'opening_hours': 'Mo-Sa 10:00-19:00; Dec 25 off'}","['40.7147691', '40.7151983', '-74.0090910', '-74.0087049']"
281136,ChIJx2JkxxVZwokRQwS9pr0nrNk,OASES Café,Chelsea District,https://www.oasesnyc.com/,oasesnyc,"{cafe,restaurant,bar}",,,,,,,,,,,,,,,
9870,ChIJtx7ymGVbwokRzDZBJ8NVJz0,Place des Fêtes,Brooklyn,http://www.pdfnyc.com/,pdfbk,"{bar,restaurant}",335200659,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,6204656994,40.6869332,-73.9628918,amenity,restaurant,30,9.175936522464359e-05,amenity,"Place des Fêtes, Greene Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11221, United States","{'amenity': 'Place des Fêtes', 'road': 'Greene Avenue', 'suburb': 'Clinton Hill', 'borough': 'Brooklyn', 'county': 'Kings County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '11221', 'country': 'United States', 'country_code': 'us'}","{'bar': 'yes', 'phone': '+1-718-857-0101', 'cuisine': 'portuguese;spanish', 'website': 'https://www.pdfnyc.com', 'cocktails': 'yes', 'drink:beer': 'yes', 'drink:wine': 'yes', 'drink:liquor': 'yes', 'opening_hours': 'Mo,We-Fr 17:30-22:00; Sa-Su 16:30-22:30', 'indoor_seating': 'yes', 'outdoor_seating': 'no'}","['40.6868832', '40.6869832', '-73.9629418', '-73.9628418']"
153658,ChIJG3thBQBZwokRo3oXWplIjsc,Gnocchi on 9th,East Village,http://gnocchinyc.com/,gnocchinyc,{restaurant},,,,,,,,,,,,,,,
12684,ChIJ22wiSIpZwokRUmlXovJnWDI,La Mercerie,SoHo,https://www.lamercerieny.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,lamercerieny,"{restaurant,bar}",328031497,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",node,7975003159,40.7202081,-74.0021478,amenity,cafe,30,9.175936522464359e-05,amenity,"La Mercerie, 53, Howard Street, Little Italy, Manhattan, New York County, City of New York, New York, 10013, United States","{'amenity': 'La Mercerie', 'house_number': '53', 'road': 'Howard Street', 'neighbourhood': 'Little Italy', 'borough': 'Manhattan', 'county': 'New York County', 'city': 'City of New York', 'state': 'New York', 'ISO3166-2-lvl4': 'US-NY', 'postcode': '10013', 'country': 'United States', 'country_code': 'us'}","{'email': 'LAMERCERIE.INFO@STARR-RESTAURANT.COM', 'phone': '+1-212-852-9097', 'cuisine': 'french', 'smoking': 'no', 'toilets': 'yes', 'website': 'https://www.lamerceriecafe.com/', 'delivery': 'yes', 'takeaway': 'yes', 'wheelchair': 'yes', 'reservation': 'required', 'payment:cash': 'yes', 'payment:visa': 'yes', 'opening_hours': 'Mo-Fr 12:00-15:30, 16:30-22:00; Sa 11:00-15:30, 16:30-22:00; Su 11:00-15:30, 16:30-21:00', 'outdoor_seating': 'yes', 'air_conditioning': 'yes', 'toilets:disposal': 'flush', 'contact:instagram': 'lamerceriecafe', 'payment:mastercard': 'yes', 'toilets:wheelchair': 'yes', 'toilets:handwashing': 'yes', 'payment:discover_card': 'yes', 'payment:american_express': 'yes'}","['40.7201581', '40.7202581', '-74.0021978', '-74.0020978']"
7915,ChIJofE6JSBZwokRkOG-yB0pXns,Twins Lounge,Greenpoint,,,{bar},,,,,,,,,,,,,,,
9810,ChIJ9TpnlMtZwokRJJQ_AJbVcnY,Moonflower,West Village,http://www.moonflower.nyc/,moonflower_nyc,{bar},,,,,,,,,,,,,,,
